Rank;Alb_ID;Alb_chr;Alb_start;Alb_end;Alb_strand;Atr_ID;Atr_chr;Atr_start;Atr_stop
1669;AALB010788;3R;19383095;19386777;1;AATE016676;KI421901;1447764;1450408
1670;AALB004000;3R;22088167;22090591;1;AATE010712;KI421909;318081;319152
1671;AALB006958;3R;24237188;24238740;1;AATE003187;KI421909;635366;636954
1672;AALB007835;3R;33522586;33529271;1;;;;
1673;AALB010835;3R;20051602;20061654;1;AATE015247;KI421887;9144595;9146551
1674;AALB009994;3R;6106364;6108136;-1;;;;
1675;AALB007467;3R;32943411;32951227;1;;;;
1676;AALB007510;3R;32407723;32413578;-1;AATE018040;KI421894;5538119;5540812
1677;AALB007510;3R;32407723;32413578;-1;AATE018040;KI421894;5538119;5540812
1678;AALB009907;3R;4394012;4401246;-1;AATE006389;KI421901;2317475;2320254
1679;AALB015002;3R;20139541;20141226;-1;;;;
1680;AALB007410;3R;27175773;27176699;-1;AATE011892;KI421902;308224;308694
1681;AALB007555;3R;31881252;31883422;-1;;;;
1682;AALB004014;3R;21743460;21744720;-1;AATE004329;KI421903;242014;243259
1683;AALB010391;3R;12839711;12848487;1;AATE014279;KI421901;3283047;3292324
1684;AALB014957;3R;10937562;10939524;-1;AATE004462;KI421899;3953459;3954073
1685;AALB010782;3R;19337473;19348212;-1;AATE021029;KI421899;1374575;1379234
1686;AALB010203;3R;9980184;9983847;-1;AATE004486;KI421893;3921442;3924498
1687;AALB010149;3R;8967857;8969626;1;AATE009876;KI421896;820217;823977
1688;AALB010312;3R;11890698;11891506;-1;;;;
1689;AALB010733;3R;18339707;18340666;-1;AATE020219;KI421893;6057979;6059147
1690;AALB010650;3R;17144682;17146602;1;AATE001644;KI421893;4315496;4318052
1691;AALB004015;3R;21742138;21743055;-1;AATE021098;KI421903;240717;241661
1692;AALB010768;3R;19191317;19198047;-1;;;;
1693;AALB010015;3R;6244885;6246259;1;AATE019769;KI421887;9858716;9860418
1694;AALB001235;3R;31780679;31786547;1;;;;
1695;AALB015472;3R;10618998;10619640;-1;AATE021688;KI421893;3129092;3129887
1696;AALB007085;3R;26415451;26419134;-1;AATE001650;KI421903;1827918;1832073
1697;AALB007085;3R;26415451;26419134;-1;AATE001650;KI421903;1827918;1832073
1698;AALB009784;3R;2933490;2940139;1;AATE003764;KI421903;1884674;1887938
1699;AALB001258;3R;31358350;31366510;1;AATE007217;KI421909;234703;257285
1700;AALB010842;3R;20255102;20256403;-1;AATE009356;KI421895;3308650;3311705
1701;AALB010842;3R;20255102;20256403;-1;AATE009356;KI421895;3308650;3311705
1702;AALB014923;3R;6270744;6272753;-1;;;;
1703;AALB010242;3R;10616281;10617610;-1;AATE003450;KI421893;3130985;3132663
1704;AALB010213;3R;10234994;10236666;-1;AATE004110;KI421893;3613475;3640238
1705;AALB014671;3R;32991413;32991800;-1;;;;
1706;AALB014679;3R;32372246;32372605;-1;;;;
1707;AALB007519;3R;32270102;32270829;1;AATE016034;KI421894;5301157;5303203
1708;AALB010629;3R;16820748;16824322;1;AATE008799;KI421901;1929380;1932224
1709;AALB014694;3R;29641106;29642258;-1;;;;
1710;AALB015495;3R;19523181;19592138;1;AATE021691;KI421901;1154376;1234447
1711;AALB015495;3R;19523181;19592138;1;AATE021691;KI421901;1154376;1234447
1712;AALB003775;3R;601276;613150;1;AATE000219;KI421887;7656371;7661660
1713;AALB010348;3R;12491782;12493782;-1;AATE003097;KI421901;4084721;4086658
1714;AALB007570;3R;28714777;28716707;1;AATE006848;KI421910;890199;892465
1715;AALB007570;3R;28714777;28716707;1;AATE006848;KI421910;890199;892465
1716;AALB010703;3R;17930913;17934152;1;AATE013316;KI421887;3397627;3412811
1717;AALB006991;3R;24748868;24750052;-1;AATE002448;KI421910;375555;378183
1718;AALB006988;3R;24730154;24730832;1;AATE003453;KI421910;390558;392147
1719;AALB003983;3R;22235532;22259270;1;AATE008832;KI421909;469510;471149
1720;AALB009767;3R;2769258;2772579;-1;AATE014070;KI421901;2966667;2971555
1721;AALB009767;3R;2769258;2772579;-1;AATE014070;KI421901;2966667;2971555
1722;AALB014385;3R;22439687;22442368;-1;;;;
1723;AALB015266;3R;18689888;18689981;-1;;;;
1724;AALB003792;3R;833721;834161;-1;AATE009733;KI421887;7388635;7389066
1725;AALB003695;3R;34637377;34641574;-1;AATE012894;KI421900;32178;36785
1726;AALB003990;3R;22147882;22164715;-1;AATE009565;KI421909;393718;416285
1727;AALB001263;3R;31277286;31277755;-1;AATE003404;KI422032;86053;87794
1728;AALB010681;3R;17714288;17714847;-1;AATE014760;KI421887;3614911;3616085
1729;AALB014994;3R;18276749;18280640;1;;;;
1730;AALB006960;3R;24244873;24296782;-1;AATE015861;KI421910;831235;864729
1731;AALB007436;3R;27009291;27011757;-1;;;;
1732;AALB009987;3R;5989317;5990383;1;AATE012742;KI421887;7067641;7069435
1733;AALB014907;3R;4352929;4353703;1;AATE003160;KI421901;2366486;2367232
1734;AALB003864;3R;2503999;2513213;-1;AATE007458;KI421887;4361635;4366049
1735;AALB003692;3R;34561867;34562855;-1;AATE010358;KI421886;3810530;3812001
1736;AALB014939;3R;8441054;8441660;1;;;;
1737;AALB014958;3R;11496538;11497778;-1;;;;
1738;AALB003974;3R;22307963;22310067;1;AATE020649;KI421893;4717752;4721439
1739;AALB010815;3R;19860403;19862046;-1;AATE003061;KI421899;1804019;1808343
1740;AALB010815;3R;19860403;19862046;-1;AATE003061;KI421899;1804019;1808343
1741;AALB009971;3R;5751242;5751814;1;AATE003922;KI421899;3028679;3029230
1742;AALB010540;3R;15262652;15264444;-1;AATE020494;KI421887;1460468;1463508
1743;AALB014135;3R;31347143;31349547;1;;;;
1744;AALB009989;3R;6015624;6015959;-1;;;;
1745;AALB014382;3R;23185012;23186031;-1;;;;
1746;AALB010112;3R;8290024;8292432;1;;;;
1747;AALB004004;3R;21971703;21973036;-1;AATE013701;KI421909;314890;316355
1748;AALB010097;3R;7729143;7734931;-1;AATE005839;KI421893;7154568;7158695
1749;AALB009869;3R;3994514;3995713;-1;AATE000638;KI421902;1418159;1419181
1750;AALB010744;3R;18502295;18509352;-1;AATE004604;KI421893;5844914;5851692
1751;AALB010491;3R;14421620;14423146;1;AATE003706;KI421901;893725;895854
1752;AALB014137;3R;31236263;31239145;-1;;;;
1753;AALB007007;3R;24974256;24985286;-1;AATE018492;KI421925;190194;204645
1754;AALB010784;3R;19362904;19363699;-1;AATE000886;KI421893;1117596;1118782
1755;AALB010698;3R;17882636;17891630;1;AATE007234;KI421887;3448006;3458803
1756;AALB008507;3R;23330153;23334979;-1;AATE013626;KI421887;2843902;2856375
1757;AALB008473;3R;23836867;23845732;-1;AATE017145;KI421903;529687;534988
1758;AALB007513;3R;32385401;32386468;1;AATE005479;KI421894;5496399;5497634
1759;AALB007513;3R;32385401;32386468;1;AATE005479;KI421894;5496399;5497634
1760;AALB015076;3R;11380430;11380501;-1;;;;
1761;AALB010664;3R;17433007;17434154;-1;;;;
1762;AALB007403;3R;27274462;27279245;1;AATE013851;KI421902;208301;219550
1763;AALB003751;3R;398342;399270;1;AATE001728;KI421887;7916920;7917840
1764;AALB003991;3R;22133620;22137995;-1;AATE003139;KI421909;381665;389145
1765;AALB015007;3R;20742958;20743340;1;;;;
1766;AALB010041;3R;6907640;6911765;1;AATE009259;KI421899;590291;592962
1767;AALB010253;3R;10699685;10703420;-1;AATE019271;KI421887;8841918;8850097
1768;AALB014387;3R;22268696;22272562;1;;;;
1769;AALB010396;3R;12879859;12880071;1;AATE021685;KI421901;3333042;3334828
1770;AALB014947;3R;9959192;9959877;1;;;;
1771;AALB014401;3R;21254975;21257352;-1;AATE008428;KI421893;4804773;4819853
1772;AALB003832;3R;1323005;1326273;-1;;;;
1773;AALB015116;3R;20717549;20717621;-1;;;;
1774;AALB010759;3R;18936668;18951114;-1;AATE004794;KI421899;864214;877852
1775;AALB010759;3R;18936668;18951114;-1;AATE004794;KI421899;864214;877852
1776;AALB010267;3R;10850563;10852727;-1;AATE006865;KI421887;9003117;9021350
1777;AALB003745;3R;295286;296844;-1;AATE021049;KI421887;8066253;8067675
1778;AALB004035;3R;21394319;21397960;-1;AATE017378;KI421893;4971615;4974995
1779;AALB010708;3R;18020425;18020991;1;AATE013385;KI421887;3316657;3318972
1780;AALB010651;3R;17146943;17152054;-1;AATE000632;KI421893;4309566;4314001
1781;AALB010083;3R;7494464;7498330;-1;AATE001828;KI421899;4126793;4130767
1782;AALB010083;3R;7494464;7498330;-1;AATE001828;KI421899;4126793;4130767
1783;AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029
1784;AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029
1785;AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029
1786;AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029
1787;AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186
1788;AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186
1789;AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186
1790;AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186
1791;AALB003694;3R;34587145;34588939;1;AATE000831;KI421900;27455;29467
1792;AALB010834;3R;20044998;20048388;1;AATE001582;KI421887;9159413;9162964
1793;AALB010058;3R;7187385;7189443;1;AATE000823;KI421893;6719171;6721245
1794;AALB014966;3R;12892497;12893685;-1;;;;
1795;AALB015036;3R;17299306;17299387;-1;;;;
1796;AALB010238;3R;10566897;10572714;1;AATE012265;KI421893;3179477;3180340
1797;AALB010066;3R;7350782;7356335;1;AATE015297;KI421929;211945;214933
1798;AALB009777;3R;2877795;2880592;1;AATE017800;KI421901;2808177;2810425
1799;AALB007501;3R;32507546;32511540;-1;AATE012647;KI421931;247345;249800
1800;AALB007413;3R;27164890;27166537;-1;AATE018920;KI421902;319360;320824
1801;AALB014640;3R;26682720;26684018;1;;;;
1802;AALB010515;3R;15102209;15105013;-1;AATE013121;KI422078;10410;15215
1803;AALB010282;3R;11204949;11205845;-1;;;;
1804;AALB010282;3R;11204949;11205845;-1;;;;
1805;AALB010282;3R;11204949;11205845;-1;;;;
1806;AALB010282;3R;11204949;11205845;-1;;;;
1807;AALB010282;3R;11204949;11205845;-1;;;;
1808;AALB010282;3R;11204949;11205845;-1;;;;
1809;AALB010282;3R;11204949;11205845;-1;;;;
1810;AALB010282;3R;11204949;11205845;-1;;;;
1811;AALB010282;3R;11204949;11205845;-1;;;;
1812;AALB010282;3R;11204949;11205845;-1;;;;
1813;AALB010282;3R;11204949;11205845;-1;;;;
1814;AALB010282;3R;11204949;11205845;-1;;;;
1815;AALB010282;3R;11204949;11205845;-1;;;;
1816;AALB010282;3R;11204949;11205845;-1;;;;
1817;AALB010282;3R;11204949;11205845;-1;;;;
1818;AALB010282;3R;11204949;11205845;-1;;;;
1819;AALB010282;3R;11204949;11205845;-1;;;;
1820;AALB010282;3R;11204949;11205845;-1;;;;
1821;AALB010282;3R;11204949;11205845;-1;;;;
1822;AALB010282;3R;11204949;11205845;-1;;;;
1823;AALB010282;3R;11204949;11205845;-1;;;;
1824;AALB010282;3R;11204949;11205845;-1;;;;
1825;AALB010282;3R;11204949;11205845;-1;;;;
1826;AALB010282;3R;11204949;11205845;-1;;;;
1827;AALB010282;3R;11204949;11205845;-1;;;;
1828;AALB010282;3R;11204949;11205845;-1;;;;
1829;AALB010282;3R;11204949;11205845;-1;;;;
1830;AALB010282;3R;11204949;11205845;-1;;;;
1831;AALB010282;3R;11204949;11205845;-1;;;;
1832;AALB010282;3R;11204949;11205845;-1;;;;
1833;AALB010282;3R;11204949;11205845;-1;;;;
1834;AALB010282;3R;11204949;11205845;-1;;;;
1835;AALB010282;3R;11204949;11205845;-1;;;;
1836;AALB010282;3R;11204949;11205845;-1;;;;
1837;AALB010282;3R;11204949;11205845;-1;;;;
1838;AALB010282;3R;11204949;11205845;-1;;;;
1839;AALB010282;3R;11204949;11205845;-1;;;;
1840;AALB010282;3R;11204949;11205845;-1;;;;
1841;AALB010282;3R;11204949;11205845;-1;;;;
1842;AALB010282;3R;11204949;11205845;-1;;;;
1843;AALB010282;3R;11204949;11205845;-1;;;;
1844;AALB010282;3R;11204949;11205845;-1;;;;
1845;AALB010282;3R;11204949;11205845;-1;;;;
1846;AALB010282;3R;11204949;11205845;-1;;;;
1847;AALB010282;3R;11204949;11205845;-1;;;;
1848;AALB010282;3R;11204949;11205845;-1;;;;
1849;AALB010282;3R;11204949;11205845;-1;;;;
1850;AALB010282;3R;11204949;11205845;-1;;;;
1851;AALB010282;3R;11204949;11205845;-1;;;;
1852;AALB010282;3R;11204949;11205845;-1;;;;
1853;AALB010282;3R;11204949;11205845;-1;;;;
1854;AALB010282;3R;11204949;11205845;-1;;;;
1855;AALB010282;3R;11204949;11205845;-1;;;;
1856;AALB010282;3R;11204949;11205845;-1;;;;
1857;AALB010282;3R;11204949;11205845;-1;;;;
1858;AALB010282;3R;11204949;11205845;-1;;;;
1859;AALB010282;3R;11204949;11205845;-1;;;;
1860;AALB010282;3R;11204949;11205845;-1;;;;
1861;AALB010282;3R;11204949;11205845;-1;;;;
1862;AALB010282;3R;11204949;11205845;-1;;;;
1863;AALB010282;3R;11204949;11205845;-1;;;;
1864;AALB010282;3R;11204949;11205845;-1;;;;
1865;AALB010282;3R;11204949;11205845;-1;;;;
1866;AALB010282;3R;11204949;11205845;-1;;;;
1867;AALB010282;3R;11204949;11205845;-1;;;;
1868;AALB010282;3R;11204949;11205845;-1;;;;
1869;AALB010282;3R;11204949;11205845;-1;;;;
1870;AALB010282;3R;11204949;11205845;-1;;;;
1871;AALB010282;3R;11204949;11205845;-1;;;;
1872;AALB010282;3R;11204949;11205845;-1;;;;
1873;AALB010282;3R;11204949;11205845;-1;;;;
1874;AALB010282;3R;11204949;11205845;-1;;;;
1875;AALB010282;3R;11204949;11205845;-1;;;;
1876;AALB010282;3R;11204949;11205845;-1;;;;
1877;AALB010282;3R;11204949;11205845;-1;;;;
1878;AALB010282;3R;11204949;11205845;-1;;;;
1879;AALB010282;3R;11204949;11205845;-1;;;;
1880;AALB010282;3R;11204949;11205845;-1;;;;
1881;AALB010282;3R;11204949;11205845;-1;;;;
1882;AALB010282;3R;11204949;11205845;-1;;;;
1883;AALB010282;3R;11204949;11205845;-1;;;;
1884;AALB010282;3R;11204949;11205845;-1;;;;
1885;AALB010282;3R;11204949;11205845;-1;;;;
1886;AALB010282;3R;11204949;11205845;-1;;;;
1887;AALB010282;3R;11204949;11205845;-1;;;;
1888;AALB010282;3R;11204949;11205845;-1;;;;
1889;AALB010282;3R;11204949;11205845;-1;;;;
1890;AALB010282;3R;11204949;11205845;-1;;;;
1891;AALB010282;3R;11204949;11205845;-1;;;;
1892;AALB010282;3R;11204949;11205845;-1;;;;
1893;AALB010282;3R;11204949;11205845;-1;;;;
1894;AALB010282;3R;11204949;11205845;-1;;;;
1895;AALB010282;3R;11204949;11205845;-1;;;;
1896;AALB010282;3R;11204949;11205845;-1;;;;
1897;AALB010282;3R;11204949;11205845;-1;;;;
1898;AALB010282;3R;11204949;11205845;-1;;;;
1899;AALB010282;3R;11204949;11205845;-1;;;;
1900;AALB010282;3R;11204949;11205845;-1;;;;
1901;AALB010282;3R;11204949;11205845;-1;;;;
1902;AALB010282;3R;11204949;11205845;-1;;;;
1903;AALB010282;3R;11204949;11205845;-1;;;;
1904;AALB010282;3R;11204949;11205845;-1;;;;
1905;AALB010282;3R;11204949;11205845;-1;;;;
1906;AALB010282;3R;11204949;11205845;-1;;;;
1907;AALB010282;3R;11204949;11205845;-1;;;;
1908;AALB010282;3R;11204949;11205845;-1;;;;
1909;AALB010282;3R;11204949;11205845;-1;;;;
1910;AALB010282;3R;11204949;11205845;-1;;;;
1911;AALB010282;3R;11204949;11205845;-1;;;;
1912;AALB010282;3R;11204949;11205845;-1;;;;
1913;AALB010282;3R;11204949;11205845;-1;;;;
1914;AALB010282;3R;11204949;11205845;-1;;;;
1915;AALB010282;3R;11204949;11205845;-1;;;;
1916;AALB010282;3R;11204949;11205845;-1;;;;
1917;AALB010282;3R;11204949;11205845;-1;;;;
1918;AALB010282;3R;11204949;11205845;-1;;;;
1919;AALB010282;3R;11204949;11205845;-1;;;;
1920;AALB010282;3R;11204949;11205845;-1;;;;
1921;AALB010282;3R;11204949;11205845;-1;;;;
1922;AALB010282;3R;11204949;11205845;-1;;;;
1923;AALB010282;3R;11204949;11205845;-1;;;;
1924;AALB010282;3R;11204949;11205845;-1;;;;
1925;AALB010282;3R;11204949;11205845;-1;;;;
1926;AALB010282;3R;11204949;11205845;-1;;;;
1927;AALB010282;3R;11204949;11205845;-1;;;;
1928;AALB010282;3R;11204949;11205845;-1;;;;
1929;AALB010282;3R;11204949;11205845;-1;;;;
1930;AALB010282;3R;11204949;11205845;-1;;;;
1931;AALB010282;3R;11204949;11205845;-1;;;;
1932;AALB010282;3R;11204949;11205845;-1;;;;
1933;AALB010282;3R;11204949;11205845;-1;;;;
1934;AALB010282;3R;11204949;11205845;-1;;;;
1935;AALB010282;3R;11204949;11205845;-1;;;;
1936;AALB010282;3R;11204949;11205845;-1;;;;
1937;AALB010282;3R;11204949;11205845;-1;;;;
1938;AALB010282;3R;11204949;11205845;-1;;;;
1939;AALB010282;3R;11204949;11205845;-1;;;;
1940;AALB010282;3R;11204949;11205845;-1;;;;
1941;AALB010282;3R;11204949;11205845;-1;;;;
1942;AALB010282;3R;11204949;11205845;-1;;;;
1943;AALB010282;3R;11204949;11205845;-1;;;;
1944;AALB010282;3R;11204949;11205845;-1;;;;
1945;AALB010282;3R;11204949;11205845;-1;;;;
1946;AALB010282;3R;11204949;11205845;-1;;;;
1947;AALB010282;3R;11204949;11205845;-1;;;;
1948;AALB010282;3R;11204949;11205845;-1;;;;
1949;AALB010282;3R;11204949;11205845;-1;;;;
1950;AALB010282;3R;11204949;11205845;-1;;;;
1951;AALB010282;3R;11204949;11205845;-1;;;;
1952;AALB010282;3R;11204949;11205845;-1;;;;
1953;AALB010282;3R;11204949;11205845;-1;;;;
1954;AALB010282;3R;11204949;11205845;-1;;;;
1955;AALB010282;3R;11204949;11205845;-1;;;;
1956;AALB010282;3R;11204949;11205845;-1;;;;
1957;AALB010282;3R;11204949;11205845;-1;;;;
1958;AALB010282;3R;11204949;11205845;-1;;;;
1959;AALB010282;3R;11204949;11205845;-1;;;;
1960;AALB010282;3R;11204949;11205845;-1;;;;
1961;AALB010282;3R;11204949;11205845;-1;;;;
1962;AALB010282;3R;11204949;11205845;-1;;;;
1963;AALB010282;3R;11204949;11205845;-1;;;;
1964;AALB010282;3R;11204949;11205845;-1;;;;
1965;AALB010282;3R;11204949;11205845;-1;;;;
1966;AALB010282;3R;11204949;11205845;-1;;;;
1967;AALB010282;3R;11204949;11205845;-1;;;;
1968;AALB010282;3R;11204949;11205845;-1;;;;
1969;AALB010282;3R;11204949;11205845;-1;;;;
1970;AALB010282;3R;11204949;11205845;-1;;;;
1971;AALB010282;3R;11204949;11205845;-1;;;;
1972;AALB010282;3R;11204949;11205845;-1;;;;
1973;AALB010282;3R;11204949;11205845;-1;;;;
1974;AALB010282;3R;11204949;11205845;-1;;;;
1975;AALB010282;3R;11204949;11205845;-1;;;;
1976;AALB010282;3R;11204949;11205845;-1;;;;
1977;AALB010282;3R;11204949;11205845;-1;;;;
1978;AALB010282;3R;11204949;11205845;-1;;;;
1979;AALB010282;3R;11204949;11205845;-1;;;;
1980;AALB010282;3R;11204949;11205845;-1;;;;
1981;AALB010282;3R;11204949;11205845;-1;;;;
1982;AALB010282;3R;11204949;11205845;-1;;;;
1983;AALB010282;3R;11204949;11205845;-1;;;;
1984;AALB010282;3R;11204949;11205845;-1;;;;
1985;AALB010282;3R;11204949;11205845;-1;;;;
1986;AALB010282;3R;11204949;11205845;-1;;;;
1987;AALB010282;3R;11204949;11205845;-1;;;;
1988;AALB010282;3R;11204949;11205845;-1;;;;
1989;AALB010282;3R;11204949;11205845;-1;;;;
1990;AALB010282;3R;11204949;11205845;-1;;;;
1991;AALB010282;3R;11204949;11205845;-1;;;;
1992;AALB010282;3R;11204949;11205845;-1;;;;
1993;AALB010282;3R;11204949;11205845;-1;;;;
1994;AALB010282;3R;11204949;11205845;-1;;;;
1995;AALB010282;3R;11204949;11205845;-1;;;;
1996;AALB010282;3R;11204949;11205845;-1;;;;
1997;AALB010282;3R;11204949;11205845;-1;;;;
1998;AALB010282;3R;11204949;11205845;-1;;;;
1999;AALB010282;3R;11204949;11205845;-1;;;;
2000;AALB010282;3R;11204949;11205845;-1;;;;
2001;AALB010282;3R;11204949;11205845;-1;;;;
2002;AALB010282;3R;11204949;11205845;-1;;;;
2003;AALB010282;3R;11204949;11205845;-1;;;;
2004;AALB010282;3R;11204949;11205845;-1;;;;
2005;AALB010282;3R;11204949;11205845;-1;;;;
2006;AALB010282;3R;11204949;11205845;-1;;;;
2007;AALB010282;3R;11204949;11205845;-1;;;;
2008;AALB010282;3R;11204949;11205845;-1;;;;
2009;AALB010282;3R;11204949;11205845;-1;;;;
2010;AALB010282;3R;11204949;11205845;-1;;;;
2011;AALB010282;3R;11204949;11205845;-1;;;;
2012;AALB010282;3R;11204949;11205845;-1;;;;
2013;AALB010282;3R;11204949;11205845;-1;;;;
2014;AALB010282;3R;11204949;11205845;-1;;;;
2015;AALB010282;3R;11204949;11205845;-1;;;;
2016;AALB010282;3R;11204949;11205845;-1;;;;
2017;AALB010282;3R;11204949;11205845;-1;;;;
2018;AALB010282;3R;11204949;11205845;-1;;;;
2019;AALB010282;3R;11204949;11205845;-1;;;;
2020;AALB010282;3R;11204949;11205845;-1;;;;
2021;AALB010282;3R;11204949;11205845;-1;;;;
2022;AALB010282;3R;11204949;11205845;-1;;;;
2023;AALB010282;3R;11204949;11205845;-1;;;;
2024;AALB010282;3R;11204949;11205845;-1;;;;
2025;AALB010282;3R;11204949;11205845;-1;;;;
2026;AALB010282;3R;11204949;11205845;-1;;;;
2027;AALB010282;3R;11204949;11205845;-1;;;;
2028;AALB010282;3R;11204949;11205845;-1;;;;
2029;AALB010282;3R;11204949;11205845;-1;;;;
2030;AALB010282;3R;11204949;11205845;-1;;;;
2031;AALB010282;3R;11204949;11205845;-1;;;;
2032;AALB010282;3R;11204949;11205845;-1;;;;
2033;AALB010282;3R;11204949;11205845;-1;;;;
2034;AALB010282;3R;11204949;11205845;-1;;;;
2035;AALB010282;3R;11204949;11205845;-1;;;;
2036;AALB010282;3R;11204949;11205845;-1;;;;
2037;AALB010282;3R;11204949;11205845;-1;;;;
2038;AALB010282;3R;11204949;11205845;-1;;;;
2039;AALB010282;3R;11204949;11205845;-1;;;;
2040;AALB010282;3R;11204949;11205845;-1;;;;
2041;AALB010282;3R;11204949;11205845;-1;;;;
2042;AALB010282;3R;11204949;11205845;-1;;;;
2043;AALB010282;3R;11204949;11205845;-1;;;;
2044;AALB010282;3R;11204949;11205845;-1;;;;
2045;AALB010282;3R;11204949;11205845;-1;;;;
2046;AALB010282;3R;11204949;11205845;-1;;;;
2047;AALB010282;3R;11204949;11205845;-1;;;;
2048;AALB010282;3R;11204949;11205845;-1;;;;
2049;AALB010282;3R;11204949;11205845;-1;;;;
2050;AALB010282;3R;11204949;11205845;-1;;;;
2051;AALB010282;3R;11204949;11205845;-1;;;;
2052;AALB010282;3R;11204949;11205845;-1;;;;
2053;AALB010282;3R;11204949;11205845;-1;;;;
2054;AALB010282;3R;11204949;11205845;-1;;;;
2055;AALB010282;3R;11204949;11205845;-1;;;;
2056;AALB010282;3R;11204949;11205845;-1;;;;
2057;AALB010282;3R;11204949;11205845;-1;;;;
2058;AALB010282;3R;11204949;11205845;-1;;;;
2059;AALB010282;3R;11204949;11205845;-1;;;;
2060;AALB010282;3R;11204949;11205845;-1;;;;
2061;AALB010282;3R;11204949;11205845;-1;;;;
2062;AALB010282;3R;11204949;11205845;-1;;;;
2063;AALB010282;3R;11204949;11205845;-1;;;;
2064;AALB010282;3R;11204949;11205845;-1;;;;
2065;AALB010282;3R;11204949;11205845;-1;;;;
2066;AALB010282;3R;11204949;11205845;-1;;;;
2067;AALB010282;3R;11204949;11205845;-1;;;;
2068;AALB010282;3R;11204949;11205845;-1;;;;
2069;AALB010282;3R;11204949;11205845;-1;;;;
2070;AALB010282;3R;11204949;11205845;-1;;;;
2071;AALB010282;3R;11204949;11205845;-1;;;;
2072;AALB010282;3R;11204949;11205845;-1;;;;
2073;AALB010282;3R;11204949;11205845;-1;;;;
2074;AALB010282;3R;11204949;11205845;-1;;;;
2075;AALB010282;3R;11204949;11205845;-1;;;;
2076;AALB010282;3R;11204949;11205845;-1;;;;
2077;AALB010282;3R;11204949;11205845;-1;;;;
2078;AALB010282;3R;11204949;11205845;-1;;;;
2079;AALB010282;3R;11204949;11205845;-1;;;;
2080;AALB010282;3R;11204949;11205845;-1;;;;
2081;AALB010282;3R;11204949;11205845;-1;;;;
2082;AALB010282;3R;11204949;11205845;-1;;;;
2083;AALB010282;3R;11204949;11205845;-1;;;;
2084;AALB010282;3R;11204949;11205845;-1;;;;
2085;AALB010282;3R;11204949;11205845;-1;;;;
2086;AALB010282;3R;11204949;11205845;-1;;;;
2087;AALB010282;3R;11204949;11205845;-1;;;;
2088;AALB010282;3R;11204949;11205845;-1;;;;
2089;AALB010282;3R;11204949;11205845;-1;;;;
2090;AALB010282;3R;11204949;11205845;-1;;;;
2091;AALB010282;3R;11204949;11205845;-1;;;;
2092;AALB010282;3R;11204949;11205845;-1;;;;
2093;AALB010282;3R;11204949;11205845;-1;;;;
2094;AALB010282;3R;11204949;11205845;-1;;;;
2095;AALB010282;3R;11204949;11205845;-1;;;;
2096;AALB010282;3R;11204949;11205845;-1;;;;
2097;AALB010282;3R;11204949;11205845;-1;;;;
2098;AALB010282;3R;11204949;11205845;-1;;;;
2099;AALB010282;3R;11204949;11205845;-1;;;;
2100;AALB010282;3R;11204949;11205845;-1;;;;
2101;AALB010282;3R;11204949;11205845;-1;;;;
2102;AALB010282;3R;11204949;11205845;-1;;;;
2103;AALB010282;3R;11204949;11205845;-1;;;;
2104;AALB010282;3R;11204949;11205845;-1;;;;
2105;AALB010282;3R;11204949;11205845;-1;;;;
2106;AALB010282;3R;11204949;11205845;-1;;;;
2107;AALB010282;3R;11204949;11205845;-1;;;;
2108;AALB010282;3R;11204949;11205845;-1;;;;
2109;AALB010282;3R;11204949;11205845;-1;;;;
2110;AALB010282;3R;11204949;11205845;-1;;;;
2111;AALB010282;3R;11204949;11205845;-1;;;;
2112;AALB010282;3R;11204949;11205845;-1;;;;
2113;AALB010282;3R;11204949;11205845;-1;;;;
2114;AALB010282;3R;11204949;11205845;-1;;;;
2115;AALB010282;3R;11204949;11205845;-1;;;;
2116;AALB010282;3R;11204949;11205845;-1;;;;
2117;AALB010282;3R;11204949;11205845;-1;;;;
2118;AALB010282;3R;11204949;11205845;-1;;;;
2119;AALB010282;3R;11204949;11205845;-1;;;;
2120;AALB010282;3R;11204949;11205845;-1;;;;
2121;AALB010282;3R;11204949;11205845;-1;;;;
2122;AALB010282;3R;11204949;11205845;-1;;;;
2123;AALB010282;3R;11204949;11205845;-1;;;;
2124;AALB010282;3R;11204949;11205845;-1;;;;
2125;AALB010282;3R;11204949;11205845;-1;;;;
2126;AALB010282;3R;11204949;11205845;-1;;;;
2127;AALB010282;3R;11204949;11205845;-1;;;;
2128;AALB010282;3R;11204949;11205845;-1;;;;
2129;AALB010282;3R;11204949;11205845;-1;;;;
2130;AALB010282;3R;11204949;11205845;-1;;;;
2131;AALB010282;3R;11204949;11205845;-1;;;;
2132;AALB010282;3R;11204949;11205845;-1;;;;
2133;AALB010282;3R;11204949;11205845;-1;;;;
