albimanus;albimanus;albimanus;albimanus;albimanus;atroparvus;atroparvus;atroparvus;atroparvus;funestus;funestus;funestus;funestus;gambiae;gambiae;gambiae;gambiae;sinensis;sinensis;sinensis;sinensis;stephensi;stephensi;stephensi;stephensi
AALB007085;3R;26415451;26419134;-1;AATE001650;KI421903;1827918;1832073;AFUN010677;KB668500;437157;440797;AGAP012520;UNKN;10829320;10829946;ASIS015769;KI916196;49930;52983;ASTE001651;KB664473;25417;29346
AALB007085;3R;26415451;26419134;-1;AATE001650;KI421903;1827918;1832073;AFUN010677;KB668500;437157;440797;AGAP010838;3L;11747085;11747775;ASIS015769;KI916196;49930;52983;ASTE001651;KB664473;25417;29346
AALB009784;3R;2933490;2940139;1;AATE003764;KI421903;1884674;1887938;AFUN007234;KB669292;420295;429660;AGAP010673;3L;8213240;8242279;ASIS014858;KI916334;262061;266817;ASTE001633;KB664754;68425;71868
AALB001258;3R;31358350;31366510;1;AATE007217;KI421909;234703;257285;AFUN010487;KB668719;192402;196409;AGAP010893;3L;12684224;12705407;ASIS015736;KI916229;877121;896027;ASTE000092;KB664954;681627;685811
AALB010842;3R;20255102;20256403;-1;AATE009356;KI421895;3308650;3311705;AFUN000216;KB669058;581700;583288;AGAP000625;X;11263541;11267788;ASIS012539;KI916368;326437;328860;ASTE007469;KB665310;390060;391625
AALB010842;3R;20255102;20256403;-1;AATE009356;KI421895;3308650;3311705;AFUN000216;KB669058;581700;583288;AGAP000625;X;11263541;11267788;ASIS016842;KI916357;399736;408625;ASTE007469;KB665310;390060;391625
AALB014923;3R;6270744;6272753;-1;;;;;;;;;;;;;;;;;;;;
AALB010242;3R;10616281;10617610;-1;AATE003450;KI421893;3130985;3132663;AFUN007175;KB668659;1210595;1211944;AGAP010559;3L;6373291;6374918;ASIS011307;KI917940;6398;6959;ASTE004792;KB664434;328217;329805
AALB010213;3R;10234994;10236666;-1;AATE004110;KI421893;3613475;3640238;AFUN011545;KB668676;162703;165164;AGAP010542;3L;5903068;5937510;;;;;ASTE002009;KB664533;1452541;1455242
AALB014671;3R;32991413;32991800;-1;;;;;;;;;;;;;;;;;;;;
AALB014679;3R;32372246;32372605;-1;;;;;;;;;;;;;;;;;;;;
AALB007519;3R;32270102;32270829;1;AATE016034;KI421894;5301157;5303203;AFUN006794;KB669336;830596;832131;AGAP004799;2L;3720848;3721878;ASIS001960;KI916236;508005;509956;ASTE006091;KB664442;184498;185117
AALB010629;3R;16820748;16824322;1;AATE008799;KI421901;1929380;1932224;AFUN001332;KB668256;555978;561705;;;;;ASIS012866;KI916263;380725;385173;ASTE002461;KB664511;445664;450997
AALB014694;3R;29641106;29642258;-1;;;;;;;;;;;;;;;;;;;;
AALB015495;3R;19523181;19592138;1;AATE021691;KI421901;1154376;1234447;AFUN015736;KB668787;8612;82782;AGAP028634;3L;38857576;38907993;;;;;ASTE015863;KB664473;411243;460125
AALB015495;3R;19523181;19592138;1;AATE021691;KI421901;1154376;1234447;AFUN015736;KB668787;8612;82782;AGAP028634;3L;38857576;38907993;;;;;ASTE005081;KB664774;12033;14789
AALB003775;3R;601276;613150;1;AATE000219;KI421887;7656371;7661660;;;;;AGAP011954;3L;35511025;35517105;;;;;ASTE007382;KB664499;1052438;1064951
AALB010348;3R;12491782;12493782;-1;AATE003097;KI421901;4084721;4086658;AFUN001405;KB668333;1238137;1240080;AGAP012268;3L;39606318;39607313;ASIS011009;KI916494;55531;57757;ASTE001544;KB665077;159870;161813
AALB007570;3R;28714777;28716707;1;AATE006848;KI421910;890199;892465;AFUN002795;KB669009;37399;39292;AGAP012773;UNKN;28105160;28106397;ASIS022032;AXCK02023083;2341;4614;ASTE004396;KB664688;987808;990123
AALB007570;3R;28714777;28716707;1;AATE006848;KI421910;890199;892465;AFUN002795;KB669009;37399;39292;AGAP010419;3L;3009729;3011649;ASIS022032;AXCK02023083;2341;4614;ASTE004396;KB664688;987808;990123
AALB010703;3R;17930913;17934152;1;AATE013316;KI421887;3397627;3412811;AFUN004626;KB668422;242893;253332;AGAP010782;3L;10284200;10296516;ASIS021285;KI916288;595537;607238;ASTE008152;KB665221;298901;306865
AALB006991;3R;24748868;24750052;-1;AATE002448;KI421910;375555;378183;AFUN000515;KB668769;268382;269614;AGAP010959;3L;13834975;13836678;ASIS012139;KI916250;579126;581726;ASTE000129;KB664954;1392740;1393985
AALB006988;3R;24730154;24730832;1;AATE003453;KI421910;390558;392147;AFUN000513;KB668769;253487;253702;AGAP012844;UNKN;33488643;33488936;ASIS006560;KI916250;597748;598662;ASTE000127;KB664954;1378394;1378974
AALB003983;3R;22235532;22259270;1;AATE008832;KI421909;469510;471149;AFUN006493;KB668717;229583;231932;AGAP010469;3L;4025803;4027867;ASIS001674;KI916229;1125272;1127719;;;;
AALB009767;3R;2769258;2772579;-1;AATE014070;KI421901;2966667;2971555;AFUN009312;KB669025;11120;13565;AGAP028598;3L;36691166;36692445;ASIS019463;KI916186;2358580;2361196;ASTE001829;KB665276;3588;6107
AALB009767;3R;2769258;2772579;-1;AATE014070;KI421901;2966667;2971555;AFUN009312;KB669025;11120;13565;AGAP028133;3L;36683602;36686189;ASIS019463;KI916186;2358580;2361196;ASTE001829;KB665276;3588;6107
AALB014385;3R;22439687;22442368;-1;;;;;;;;;;;;;;;;;;;;
AALB015266;3R;18689888;18689981;-1;;;;;;;;;;;;;;;;;;;;
AALB003792;3R;833721;834161;-1;AATE009733;KI421887;7388635;7389066;AFUN004938;KB668714;874582;875013;AGAP012380;3L;41351107;41351538;ASIS006317;KI916641;99877;100308;ASTE004598;KB665143;516734;517165
AALB003695;3R;34637377;34641574;-1;AATE012894;KI421900;32178;36785;AFUN000448;KB668726;729536;752330;AGAP004750;2L;3041661;3052055;ASIS022443;KI916336;263140;273768;ASTE003610;KB664444;505364;510286
AALB003990;3R;22147882;22164715;-1;AATE009565;KI421909;393718;416285;AFUN006497;KB668717;305385;323350;AGAP010473;3L;4044239;4143720;ASIS001207;KI916229;1031794;1050896;ASTE003801;KB664561;82058;100765
AALB001263;3R;31277286;31277755;-1;AATE003404;KI422032;86053;87794;AFUN007425;KB669019;39865;41744;;;;;;;;;;;;
AALB010681;3R;17714288;17714847;-1;AATE014760;KI421887;3614911;3616085;AFUN004607;KB668422;2486;2904;AGAP010799;3L;10565764;10566630;;;;;ASTE008170;KB665221;559033;559656
AALB014994;3R;18276749;18280640;1;;;;;;;;;;;;;;;;;;;;
AALB006960;3R;24244873;24296782;-1;AATE015861;KI421910;831235;864729;AFUN011505;KB668774;211675;264708;AGAP010884;3L;12419441;12470984;ASIS017462;KI916471;137087;152884;ASTE000102;KB664954;886933;923209
AALB007436;3R;27009291;27011757;-1;;;;;;;;;;;;;;;;;;;;
AALB009987;3R;5989317;5990383;1;AATE012742;KI421887;7067641;7069435;AFUN004923;KB668714;577170;578266;AGAP011415;3L;24038267;24039058;ASIS006964;KI916216;297392;302777;ASTE009282;KB664699;395544;396388
AALB014907;3R;4352929;4353703;1;AATE003160;KI421901;2366486;2367232;AFUN003207;KB668711;145797;148557;;;;;;;;;ASTE014283;KB664511;853207;853913
AALB003864;3R;2503999;2513213;-1;AATE007458;KI421887;4361635;4366049;AFUN003259;KB668814;1059966;1062986;AGAP011587;3L;28441308;28443152;;;;;ASTE008241;KB665066;130865;138419
AALB003692;3R;34561867;34562855;-1;AATE010358;KI421886;3810530;3812001;AFUN004479;KB668941;78423;79571;AGAP004960;2L;7195880;7197257;;;;;ASTE008530;KB664445;45720;46861
AALB014939;3R;8441054;8441660;1;;;;;;;;;;;;;;;;;;;;
AALB014958;3R;11496538;11497778;-1;;;;;;;;;;;;;;;;;;;;
AALB003974;3R;22307963;22310067;1;AATE020649;KI421893;4717752;4721439;AFUN002802;KB668864;86949;88980;AGAP012119;3L;37834518;37836446;ASIS019796;KI916195;358359;360546;ASTE002539;KB664511;1355699;1358751
AALB010815;3R;19860403;19862046;-1;AATE003061;KI421899;1804019;1808343;AFUN004149;KB668804;169531;171706;AGAP012664;UNKN;22762745;22764650;ASIS018022;KI916484;119824;122801;ASTE000934;KB664480;237022;241065
AALB010815;3R;19860403;19862046;-1;AATE003061;KI421899;1804019;1808343;AFUN004149;KB668804;169531;171706;AGAP011069;3L;16235320;16239388;ASIS018022;KI916484;119824;122801;ASTE000934;KB664480;237022;241065
AALB009971;3R;5751242;5751814;1;AATE003922;KI421899;3028679;3029230;AFUN009605;KB668830;87073;87612;AGAP012341;3L;40776393;40776911;;;;;ASTE002029;KB664494;116666;117214
AALB010540;3R;15262652;15264444;-1;AATE020494;KI421887;1460468;1463508;AFUN007232;KB669292;391717;394395;AGAP010675;3L;8273521;8275066;ASIS018947;KI916186;627464;631045;ASTE005375;KB664505;438039;442117
AALB014135;3R;31347143;31349547;1;;;;;;;;;;;;;;;;;;;;
AALB009989;3R;6015624;6015959;-1;;;;;AFUN004925;KB668714;607882;608776;;;;;;;;;ASTE009280;KB664699;354521;354733
AALB014382;3R;23185012;23186031;-1;;;;;;;;;;;;;;;;;;;;
AALB010112;3R;8290024;8292432;1;;;;;AFUN011180;KB668948;65238;73117;;;;;;;;;ASTE011332;KB664788;675458;683427
AALB004004;3R;21971703;21973036;-1;AATE013701;KI421909;314890;316355;AFUN010483;KB668719;122691;123750;AGAP010898;3L;12778219;12779188;ASIS017207;KI916229;954916;955952;ASTE000088;KB664954;617171;618464
AALB010097;3R;7729143;7734931;-1;AATE005839;KI421893;7154568;7158695;AFUN011199;KB668948;651742;655573;AGAP011573;3L;27990683;27996090;;;;;ASTE004979;KB665354;525066;528966
AALB009869;3R;3994514;3995713;-1;AATE000638;KI421902;1418159;1419181;AFUN010200;KB668800;184743;185780;AGAP010919;3L;12968728;12969795;ASIS017439;KI916409;356904;357929;ASTE000074;KB664954;428894;429925
AALB010744;3R;18502295;18509352;-1;AATE004604;KI421893;5844914;5851692;AFUN007203;KB668776;156141;162425;AGAP011094;3L;16546924;16569914;ASIS016468;KI916195;1514444;1521305;ASTE008963;KB664639;48486;55003
AALB010491;3R;14421620;14423146;1;AATE003706;KI421901;893725;895854;;;;;;;;;;;;;;;;
AALB014137;3R;31236263;31239145;-1;;;;;;;;;;;;;;;;;;;;
AALB007007;3R;24974256;24985286;-1;AATE018492;KI421925;190194;204645;AFUN002683;KB668859;772878;785677;AGAP010342;3L;1807945;1815119;ASIS019985;KI916342;204991;218096;ASTE006716;KB664766;843491;857379
AALB010784;3R;19362904;19363699;-1;AATE000886;KI421893;1117596;1118782;AFUN010514;KB668678;285071;285839;AGAP011140;3L;17838382;17839563;ASIS004515;AXCK02024896;439;1549;ASTE010971;KB664521;104779;106104
AALB010698;3R;17882636;17891630;1;AATE007234;KI421887;3448006;3458803;AFUN004619;KB668422;181932;193503;AGAP010788;3L;10359660;10389853;ASIS015978;KI916288;532495;545578;ASTE008158;KB665221;362745;365437
AALB008507;3R;23330153;23334979;-1;AATE013626;KI421887;2843902;2856375;AFUN002548;KB668703;1164472;1167532;AGAP011476;3L;25026924;25029981;ASIS009863;KI916203;1506984;1511255;ASTE003272;KB664528;220241;223302
AALB008473;3R;23836867;23845732;-1;AATE017145;KI421903;529687;534988;AFUN010261;KB669014;766682;775440;AGAP028138;3L;22031182;22036247;ASIS023100;KI916196;1577344;1583441;ASTE011212;KB665287;176196;184832
AALB007513;3R;32385401;32386468;1;AATE005479;KI421894;5496399;5497634;AFUN010952;KB668456;31361;32684;AGAP004791;2L;3577207;3578328;;;;;ASTE006084;KB664442;62397;64007
AALB007513;3R;32385401;32386468;1;AATE005479;KI421894;5496399;5497634;AFUN010952;KB668456;31361;32684;AGAP004789;2L;3574266;3575387;;;;;ASTE006084;KB664442;62397;64007
AALB015076;3R;11380430;11380501;-1;;;;;;;;;;;;;;;;;;;;
AALB010664;3R;17433007;17434154;-1;;;;;;;;;;;;;;;;;;;;
AALB007403;3R;27274462;27279245;1;AATE013851;KI421902;208301;219550;AFUN007138;KB668659;855961;859450;AGAP028072;3L;20813488;20819605;;;;;ASTE011270;KB665287;1111468;1115478
AALB003751;3R;398342;399270;1;AATE001728;KI421887;7916920;7917840;AFUN010282;KB668300;191145;192340;AGAP011921;3L;35139279;35140163;ASIS002782;AXCK02023816;2164;3095;ASTE007356;KB664499;585154;588617
AALB003991;3R;22133620;22137995;-1;AATE003139;KI421909;381665;389145;AFUN006498;KB668717;328587;337699;AGAP010474;3L;4164168;4170962;ASIS007904;KI916229;1010670;1018498;ASTE003800;KB664561;60285;70112
AALB015007;3R;20742958;20743340;1;;;;;;;;;;;;;;;;;;;;
AALB010041;3R;6907640;6911765;1;AATE009259;KI421899;590291;592962;AFUN002519;KB668703;686133;688113;AGAP011506;3L;25745946;25746610;ASIS019327;KI916203;854045;855733;ASTE009801;KB664535;23107;26585
AALB010253;3R;10699685;10703420;-1;AATE019271;KI421887;8841918;8850097;AFUN011519;KB668868;76183;87198;AGAP028418;3L;33804121;33815241;ASIS019497;KI916461;14655;23758;ASTE004676;KB664513;280499;292429
AALB014387;3R;22268696;22272562;1;;;;;;;;;;;;;;;;;;;;
AALB010396;3R;12879859;12880071;1;AATE021685;KI421901;3333042;3334828;AFUN007157;KB668659;1045938;1046150;AGAP010589;3L;6555590;6556590;ASIS022234;KI916256;776794;777575;ASTE004812;KB664434;493938;494150
AALB014947;3R;9959192;9959877;1;;;;;;;;;;;;;;;;;;;;
AALB014401;3R;21254975;21257352;-1;AATE008428;KI421893;4804773;4819853;AFUN000182;KB668784;255016;263247;AGAP012127;3L;37918083;37928011;ASIS016583;KI916195;462870;474494;ASTE002531;KB664511;1266092;1274184
AALB003832;3R;1323005;1326273;-1;;;;;;;;;;;;;;;;;;;;
AALB015116;3R;20717549;20717621;-1;;;;;;;;;;;;;;;;;;;;
AALB010759;3R;18936668;18951114;-1;AATE004794;KI421899;864214;877852;AFUN000161;KB668784;130123;139692;AGAP012141;3L;38016044;38039839;ASIS018374;KI916195;160907;170159;ASTE002514;KB664511;1137022;1145698
AALB010759;3R;18936668;18951114;-1;AATE004794;KI421899;864214;877852;AFUN000161;KB668784;130123;139692;AGAP012913;UNKN;38506258;38507195;ASIS018374;KI916195;160907;170159;ASTE002514;KB664511;1137022;1145698
AALB010267;3R;10850563;10852727;-1;AATE006865;KI421887;9003117;9021350;AFUN002109;KB668773;161904;162761;AGAP028416;3L;33571530;33572387;ASIS008097;KI916461;195675;196655;ASTE004666;KB664513;27807;28685
AALB003745;3R;295286;296844;-1;AATE021049;KI421887;8066253;8067675;AFUN010290;KB668300;369682;371093;AGAP011915;3L;34950515;34951938;ASIS018465;KI916311;298844;300263;ASTE007349;KB664499;348551;349966
AALB004035;3R;21394319;21397960;-1;AATE017378;KI421893;4971615;4974995;AFUN003226;KB668828;148684;151878;AGAP011121;3L;17359521;17364790;ASIS015508;KI916195;645078;661560;ASTE011044;KB664312;425181;429912
AALB010708;3R;18020425;18020991;1;AATE013385;KI421887;3316657;3318972;AFUN004630;KB668422;339997;341488;AGAP010776;3L;10179756;10181847;ASIS016789;KI916288;773425;774363;ASTE008148;KB665221;216076;217121
AALB010651;3R;17146943;17152054;-1;AATE000632;KI421893;4309566;4314001;AFUN008627;KB668782;88774;91728;AGAP011393;3L;23469138;23472110;ASIS016083;AXCK02023051;1;2811;ASTE000061;KB664954;28526;31483
AALB010083;3R;7494464;7498330;-1;AATE001828;KI421899;4126793;4130767;AFUN001381;KB668333;981577;985373;AGAP012297;3L;39838882;39841830;ASIS015946;KI918095;1;8270;ASTE001568;KB665077;389814;393768
AALB010083;3R;7494464;7498330;-1;AATE001828;KI421899;4126793;4130767;AFUN001381;KB668333;981577;985373;AGAP012297;3L;39838882;39841830;ASIS000887;AXCK02026734;32;1819;ASTE001568;KB665077;389814;393768
AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029;AFUN006491;KB668717;224413;225048;AGAP028173;3L;4024000;4025025;ASIS023737;KI916229;1128580;1129471;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029;AFUN006491;KB668717;224413;225048;AGAP028219;3L;4019673;4021580;ASIS023737;KI916229;1128580;1129471;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029;AFUN006491;KB668717;224413;225048;AGAP028173;3L;4024000;4025025;ASIS007724;KI916287;726;1682;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE010033;KI421909;473016;474029;AFUN006491;KB668717;224413;225048;AGAP028219;3L;4019673;4021580;ASIS007724;KI916287;726;1682;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186;AFUN006491;KB668717;224413;225048;AGAP028173;3L;4024000;4025025;ASIS023737;KI916229;1128580;1129471;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186;AFUN006491;KB668717;224413;225048;AGAP028219;3L;4019673;4021580;ASIS023737;KI916229;1128580;1129471;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186;AFUN006491;KB668717;224413;225048;AGAP028173;3L;4024000;4025025;ASIS007724;KI916287;726;1682;ASTE003809;KB664561;203120;203761
AALB003985;3R;22246114;22246737;-1;AATE002196;KI421909;475453;477186;AFUN006491;KB668717;224413;225048;AGAP028219;3L;4019673;4021580;ASIS007724;KI916287;726;1682;ASTE003809;KB664561;203120;203761
AALB003694;3R;34587145;34588939;1;AATE000831;KI421900;27455;29467;AFUN000449;KB668726;752831;754172;AGAP004749;2L;3038604;3040277;ASIS023146;KI916336;274503;276070;ASTE003609;KB664444;500511;502172
AALB010834;3R;20044998;20048388;1;AATE001582;KI421887;9159413;9162964;AFUN010235;KB669014;157071;160869;;;;;ASIS010552;KI916393;47513;52884;ASTE008187;KB664490;70699;74159
AALB010058;3R;7187385;7189443;1;AATE000823;KI421893;6719171;6721245;AFUN001056;KB668611;240750;242417;AGAP011721;3L;32330668;32331839;ASIS019745;KI916395;85;1551;ASTE004693;KB664988;127105;128678
AALB014966;3R;12892497;12893685;-1;;;;;;;;;;;;;;;;;;;;
AALB015036;3R;17299306;17299387;-1;;;;;;;;;;;;;;;;;;;;
AALB010238;3R;10566897;10572714;1;AATE012265;KI421893;3179477;3180340;;;;;AGAP010564;3L;6420501;6421385;ASIS003972;KI916597;61433;62296;ASTE004795;KB664434;371905;372753
AALB010066;3R;7350782;7356335;1;AATE015297;KI421929;211945;214933;AFUN001389;KB668333;1049351;1052183;AGAP012287;3L;39785364;39787000;ASIS017310;KI916494;236134;237765;ASTE001559;KB665077;332198;333876
AALB009777;3R;2877795;2880592;1;AATE017800;KI421901;2808177;2810425;AFUN009322;KB669025;142362;144604;AGAP012040;3L;36831032;36833145;ASIS015027;KI916186;2189055;2190531;ASTE001839;KB665276;130606;132788
AALB007501;3R;32507546;32511540;-1;AATE012647;KI421931;247345;249800;AFUN000462;KB668726;808903;810579;AGAP004737;2L;2970597;2972774;ASIS015335;KI916336;337738;341840;ASTE003624;KB664444;578891;580546
AALB007413;3R;27164890;27166537;-1;AATE018920;KI421902;319360;320824;AFUN007148;KB668659;991131;992558;AGAP011298;3L;20688570;20689982;ASIS000424;KI916357;225478;226878;ASTE011277;KB665287;1225328;1226795
AALB014640;3R;26682720;26684018;1;;;;;;;;;;;;;;;;;;;;
AALB010515;3R;15102209;15105013;-1;AATE013121;KI422078;10410;15215;AFUN010228;KB669014;94568;100128;AGAP011796;3L;33305046;33311689;ASIS015401;KI916253;555107;559469;ASTE008198;KB664490;134452;137071
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012492;UNKN;7259067;7260017;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012692;UNKN;23767760;23768731;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012671;UNKN;23073701;23074499;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012670;UNKN;23072592;23073585;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010659;3L;8127248;8132862;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010663;3L;8162815;8163527;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP028705;UNKN;7203045;7204057;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012473;UNKN;5080168;5081151;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012566;UNKN;16633202;16634204;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012472;UNKN;5031995;5032559;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010617;3L;7244177;7245185;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010619;3L;7285755;7286757;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010614;3L;7192085;7193076;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010618;3L;7249361;7250288;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP028704;UNKN;7213350;7214334;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010661;3L;8136625;8137219;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010015;3R;47678580;47691932;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012470;UNKN;5013547;5014550;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010615;3L;7193820;7194774;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010620;3L;7286736;7304011;ASIS020431;KI916195;1741054;1741756;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012492;UNKN;7259067;7260017;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012692;UNKN;23767760;23768731;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012671;UNKN;23073701;23074499;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012670;UNKN;23072592;23073585;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010659;3L;8127248;8132862;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010663;3L;8162815;8163527;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP028705;UNKN;7203045;7204057;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012473;UNKN;5080168;5081151;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012566;UNKN;16633202;16634204;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012472;UNKN;5031995;5032559;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010617;3L;7244177;7245185;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010619;3L;7285755;7286757;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010614;3L;7192085;7193076;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010618;3L;7249361;7250288;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP028704;UNKN;7213350;7214334;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010661;3L;8136625;8137219;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010015;3R;47678580;47691932;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012470;UNKN;5013547;5014550;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010615;3L;7193820;7194774;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP010620;3L;7286736;7304011;ASIS011112;KI916195;1750440;1753132;ASTE008751;KB664662;16366;17521
AALB010282;3R;11204949;11205845;-1;;;;;AFUN008687;KB669269;24809;25904;AGAP012492;UNKN;7259067;7260017;ASIS006188;KI916195;1589457;1590079;ASTE008751;KB664662;16366;17521
